unique_id;nom_unique;doublon;bdd_source;localisation_qualite;camp_latitude;camp_longitude;URL_maps;iso3;pays;pays_population;pays_surfacekm2;derniere_date_info;actif_dernieres_infos;ouverture/premiere_date;fermeture_date;camp_adresse;camp_code_postal;camp_commune;type_camp;capacite_2017;capacite_2018;capacite_2019;capacite_2020;capacite_2021;capacite_2022;capacite_2023;effectif_2017;effectif_2018;effectif_2019;effectif_2020;effectif_2021;effectif_hommes_2022;effectif_femmes_2022;effectifs_mineurs_2022;effectif_total_2022;duree_max_2017;duree_max_2018;duree_max_2019;duree_max_2020;duree_max_2021;duree_max_2022;duree_moy_2017;duree_moy_2018;duree_moy_2019;duree_moy_2020;duree_moy_2021;duree_moy_2022;mineurs_2017;mineurs_2018;mineurs_2019;mineurs_2020;mineurs_2021;nationalite;capacite;prison;degurba;horsdburba;ville_proche_nom;ville_proche_code postal;ville_proche_population;distance_ville_proche;eurostat_computed_fua_code;eurostat_computed_gisco_id;eurostat_name_ascii_2016;eurostat_pop_2019;camps_commune_surfacekm2;infrastructure_norm;infrastructure_avant_conversion;infrastructure_solidite;infrastructure_confort;climat;mairie_distance;atm_distance;hopital_distance;pharmacie_distance;arret_bus_distance_km;gare_distance_km;medecin_clinique_hors_camp_distance_km;dentiste_hors_camp_distance_km;ecole_hors_camp_distance_km;poste_hors_camp_distance_km;clc_majoritaire_2;clc_majoritaire_3;clc_majoritaire_23_mixte;clc_majoritaire_13_mixte;distance_13_mines_decharges_chantiers;distance_124_aeroport;distance_123_zones_portuaires;distance_122_reseaux_routiers;distance_24_zones_agricoles_heterogenes;distance_41_zones_humides_interieures;distance_121_zi_zac;distanceschengenkm;eloignementschengen;classificationweb;membersclus3;membersclus4;geom
1417;Mulhouse - CADA - 7;Non;La_Cimade;vérifiée;47.758702;7.36402;https://maps.app.goo.gl/uCdN7PJiCRFAFSQu8;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;22 Rue de Provence, 68100 Mulhouse;68;Mulhouse;ouvert;NA;NA;NA;NA;NA;110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;110.0;non;1.0;False;FUA of Mulhouse;NA;399759.0;1.634;FR040C2;FR_68224;Mulhouse;109443.0;22.43798447;dur;pas de conversion;4.0;NA;NA;1.622;1.926;3.899;0.293;0.228;3.35;0.779;4.127;0.071;0.906;12.0;121.0;121.0;121.0;5.19;4.629;25.399;0.434;1.057;18.634;0.0;18.449;proche_interne;banlieue;2.0;11.0;0101000020E6100000145CACA8C1741D4074B4AA251DE14740
1416;INGERSHEIM - CADA;Non;La_Cimade;vérifiée;48.089965;7.326006;https://maps.app.goo.gl/GsUuPhj3tZTFXehq9;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;18 Rue de l'Entlen, 68040 Ingersheim;68;INGERSHEIM;ouvert;NA;NA;NA;NA;NA;211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;211.0;non;1.0;False;FUA of Colmar;NA;199187.0;7.334;FR506L1;FR_68066;Colmar;69105.0;66.49978859;dur;pas de conversion;4.0;NA;NA;0.719;2.738;0.97;0.562;0.393;0.696;1.019;2.846;0.525;0.798;11.0;112.0;112.0;112.0;14.859;2.439;59.125;2.146;1.005;17.226;1.582;27.468;proche_interne;banlieue;2.0;11.0;0101000020E6100000F8325184D44D1D406F641EF9830B4840
1453;PARIS - CADA - 3;Non;La_Cimade;vérifiée;48.892128;2.362175;https://maps.app.goo.gl/g5oaWLTJwvEPF1si6;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;24 Rue Marc Seguin, 75018 Paris;75;PARIS;ouvert;NA;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;200.0;non;1.0;False;FUA of Paris;NA;12882627.0;8.643;FR001P1;FR_75056;Paris;2187526.0;105.30344728;dur;pas de conversion;4.0;NA;NA;1.934;0.281;0.96;0.145;0.107;0.366;0.387;0.351;0.075;0.047;11.0;111.0;111.0;111.0;11.662;6.979;6.815;0.259;7.377;27.358;0.482;225.279;loin_interne;banlieue;2.0;11.0;0101000020E61000002F6EA301BCE5024046EC134031724840
1452;Paris - CADA - 2;Non;La_Cimade;vérifiée;48.834241;2.31473;https://maps.app.goo.gl/o1gh5VjMrcgULPeW8;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;14 Rue du Cange, 75014 Paris;75;Paris;ouvert;NA;NA;NA;NA;NA;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60.0;non;1.0;False;FUA of Paris;NA;12882627.0;9.152;FR001C1;FR_75056;Paris;2187526.0;105.30344728;dur;pas de conversion;4.0;NA;NA;1.323;0.296;0.634;0.118;0.165;0.288;0.174;0.415;0.016;0.107;11.0;111.0;111.0;111.0;15.888;9.543;11.424;0.12;7.309;20.223;1.29;230.603;loin_interne;banlieue;2.0;11.0;0101000020E6100000868F882991840240BDFDB968C86A4840
1451;Paris - CADA - 1;Non;La_Cimade;vérifiée;48.855709;2.35854;https://maps.app.goo.gl/sexCgMPpMms3x3Et6;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;9 Rue de Rivoli, 75004 Paris;75;Paris;ouvert;NA;NA;NA;NA;NA;110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;110.0;non;1.0;False;FUA of Paris;NA;12882627.0;4.391;FR001P1;FR_75056;Paris;2187526.0;105.30344728;dur;pas de conversion;4.0;NA;NA;0.605;0.219;0.946;0.055;0.067;0.215;0.048;0.051;0.133;0.169;11.0;111.0;111.0;111.0;14.814;10.541;10.148;1.311;7.168;24.169;1.625;230.173;loin_interne;banlieue;2.0;11.0;0101000020E6100000757632384ADE024049F25CDF876D4840
1450;PARIS - CADA - 0;Non;La_Cimade;vérifiée;48.847101;2.368896;https://maps.app.goo.gl/M6XBd2mM39pnGTR8A;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;239 Rue de Bercy, 75012 Paris;75;PARIS;ouvert;NA;NA;NA;NA;NA;250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;250.0;non;1.0;False;FUA of Paris;NA;12882627.0;2.916;FR001P1;FR_75056;Paris;2187526.0;105.30344728;dur;pas de conversion;4.0;NA;NA;2.243;0.358;0.499;0.107;0.242;0.307;0.414;0.174;0.355;0.098;11.0;111.0;111.0;111.0;15.142;11.115;11.339;0.36;6.619;24.056;0.74;232.024;loin_interne;banlieue;2.0;11.0;0101000020E61000007100FDBE7FF3024057B439CE6D6C4840
1391;LONGUENESSE - CADA;Non;La_Cimade;vérifiée;50.736297216386;2.23467681409858;https://maps.app.goo.gl/7gQyFT6tHAcbPgGn9;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;11 Rte de Wisques, 62219 Longuenesse;62;LONGUENESSE;ouvert;NA;NA;NA;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70.0;non;2.0;False;FUA of Dunkerque;NA;261123.0;51.691;FR042L2;FR_62525;Longuenesse;11023.0;8.43112625;dur;pas de conversion;4.0;NA;NA;0.966;2.866;3.621;1.146;0.408;4.562;3.657;4.475;0.16;2.877;11.0;112.0;112.0;112.0;9.117;30.573;28.916;4.643;0.058;2.758;2.201;43.65;loin_interne;ville;3.0;12.0;0101000020E61000008676CD3C9EE00140C141B8FC3E5E4940
212;Beauvais (Aéroport de);Non;Migreurop;quartier;49.459177108485;2.1132828487179;NA;FRA;France;67248926.0;636759.0;2018;oui;2013;NA;Route de l'aéroport;60000;Beauvais-Tillé;fermé;4;4.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;45;90;90;90;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.0;NA;1.0;False;FUA of Amiens;NA;340581.0;78.765;FR014L2;FR_60639;Tillé;1169.0;14.738309999999998;dur / transport;pas de conversion;4.0;NA;NA;0.751;0.189;4.771;1.133;0.08;0.08;6.254;23.718;0.972;1.092;12.0;124.0;124.0;124.0;8.911;0.0;58.1;6.606;0.958;13.109;0.75;133.092;loin_interne;ville;3.0;12.0;0101000020E61000005D8793D600E80040E901C450C6BA4840
1378;108 - CADA;Non;La_Cimade;vérifiée;49.416377;2.070276;https://maps.app.goo.gl/9q3PGDCG5n8D5dR1A;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;6 Rue Jules Verne, 60000 Beauvais;60;108;ouvert;NA;NA;NA;NA;NA;85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85.0;non;1.0;False;FUA of Amiens;NA;340581.0;87.12;FR014L2;FR_60057;Beauvais;56254.0;33.03297996;dur;pas de conversion;4.0;NA;NA;2.539;0.945;2.463;0.907;0.131;2.317;2.463;19.638;0.502;1.01;11.0;112.0;112.0;112.0;8.534;4.28;53.706;2.833;0.519;14.636;1.249;135.313;loin_interne;ville;3.0;12.0;0101000020E6100000B08C0DDDEC8F00403EE76ED74BB54840
1383;BEAUVAIS - CADA;Non;La_Cimade;vérifiée;49.445414;2.093838;https://maps.app.goo.gl/f3coTQ6oJQfTjBkp9;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;172 AVENUE MARCEL DASSAULT;60;BEAUVAIS;ouvert;NA;NA;NA;NA;NA;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60.0;non;1.0;False;FUA of Amiens;NA;340581.0;81.613;FR014L2;FR_60057;Beauvais;56254.0;33.03297996;dur;pas de conversion;4.0;NA;NA;2.994;1.781;2.373;0.582;0.106;3.106;3.112;21.487;0.453;1.666;11.0;112.0;112.0;112.0;8.677;0.836;56.94;5.612;1.04;13.736;0.094;133.564;loin_interne;ville;3.0;12.0;0101000020E6100000F4F928232EC000401C97715303B94840
1482;Abbeville - CADA;Non;La_Cimade;quartier;50.105307;1.830457;NA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;17 RUE LESUEUR;80;Abbeville;ouvert;NA;NA;NA;NA;NA;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90.0;non;2.0;False;FUA of Amiens;NA;340581.0;62.64;FR014L2;FR_80001;Abbeville;22946.0;26.37901606;dur;pas de conversion;4.0;NA;NA;0.385;13.72;0.228;0.093;0.089;0.852;1.019;31.705;0.508;0.108;11.0;111.0;111.0;111.0;20.749;3.509;31.454;0.486;1.076;0.914;1.76;23.209;proche_interne;ville;3.0;12.0;0101000020E610000094BF7B478D49FD3F1B8524B37A0D4940
1306;BISCAROSSE - CADA;Non;La_Cimade;vérifiée;44.392203;-1.164908;https://maps.app.goo.gl/6RiE6ELq1DXZ9ZQVA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;13 Pl. des Chênes Verts, 40600 Biscarrosse;40;BISCAROSSE;ouvert;NA;NA;NA;NA;NA;141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;141.0;non;2.0;False;FUA of Bordeaux;NA;1259547.0;91.775;FR007L2;FR_40046;Biscarrosse;14182.0;192.84050229;dur;pas de conversion;4.0;NA;NA;0.588;0.385;25.308;0.415;0.225;0.225;0.025;0.016;0.334;0.442;11.0;112.0;112.0;112.0;35.579;3.094;28.085;24.841;1.999;1.055;1.462;10.922;proche_interne;ville;3.0;12.0;0101000020E61000008E942D9276A3F2BF513239B533324640
1539;SAINT BREVIN LES PINS - CADA;Non;La_Cimade;quartier;47.2265386619298;-2.16993628436678;NA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;85 AVENUE DU PRESIDENT ROOSEVELT;44;SAINT BREVIN LES PINS;ouvert;NA;NA;NA;NA;NA;110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;110.0;non;2.0;False;FUA of Saint-Nazaire;NA;179490.0;12.875;FR052L2;FR_44154;Saint-Brevin-les-Pins;13802.0;20.8086651;dur;pas de conversion;4.0;NA;NA;3.446;3.328;4.198;0.67;0.35;10.493;3.37;2.266;0.979;0.355;11.0;112.0;112.0;112.0;10.599;8.544;5.321;6.729;1.08;3.477;1.268;0.061;proche_interne;ville;3.0;12.0;0101000020E61000009712FE8D075C01C051220838FF9C4740
1163;BRIANCON - CADA;Non;La_Cimade;vérifiée;44.918614;6.621068;https://maps.app.goo.gl/8Ef4wG5YHDexs63i7;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;118 ROUTE DE GRENOBLE;5;BRIANCON;ouvert;NA;NA;NA;NA;NA;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60.0;non;2.0;False;FUA of Grenoble;NA;669334.0;107.906;FR026L2;FR_05023;Briançon;11625.0;28.3322256;dur;pas de conversion;4.0;NA;NA;1.942;2.456;0.228;2.379;0.104;2.851;0.228;3.823;0.093;1.959;11.0;112.0;112.0;112.0;25.144;52.516;144.836;26.837;1.018;10.899;14.612;12.003;proche_interne;ville;3.0;12.0;0101000020E6100000575EF23FF97B1A40E9D2BF2495754640
1164;GAP - CADA;Non;La_Cimade;vérifiée;44.556084;6.07802;https://maps.app.goo.gl/v7iYE1N9BxX3eELG6;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;3 RUE DE VALSERRES;5;GAP;ouvert;NA;NA;NA;NA;NA;115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;115.0;non;2.0;False;FUA of Grenoble;NA;669334.0;104.192;FR026L2;FR_05061;Gap;40895.0;108.93119728;dur;pas de conversion;4.0;NA;NA;0.417;0.318;0.342;0.156;0.108;0.927;0.084;0.08;0.209;0.126;11.0;111.0;111.0;111.0;13.934;11.036;132.549;13.13;0.293;49.208;0.831;84.419;loin_interne;ville;3.0;12.0;0101000020E610000056BC9179E44F184018EAB0C22D474640
1501;LIMOGES - CADA - 1;Non;La_Cimade;vérifiée;45.837101;1.270967;https://maps.app.goo.gl/z8SJkBoXZU7aiCrm8;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;20 Av. de Locarno, 87000 Limoges;87;LIMOGES;ouvert;NA;NA;NA;NA;NA;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90.0;non;1.0;False;FUA of Limoges;NA;326141.0;1.963;FR024L2;FR_87085;Limoges;132175.0;79.90432526;dur;pas de conversion;4.0;NA;NA;2.023;1.564;1.915;0.219;0.141;0.141;1.027;2.361;0.377;0.02;11.0;112.0;112.0;112.0;8.002;7.159;172.844;0.035;1.431;22.102;1.379;234.187;loin_interne;banlieue;2.0;11.0;0101000020E610000045B9347EE155F43F7539252026EB4640
1523;PIERREFITTE-SUR-SEINE - CADA;Non;La_Cimade;quartier;48.969113;2.357452;NA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;64 AVENUE DE LA REPUBLIQUE;93;PIERREFITTE-SUR-SEINE;ouvert;NA;NA;NA;NA;NA;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;120.0;non;1.0;False;FUA of Paris;NA;12882627.0;21.291;FR001P1;FR_93059;Pierrefitte-sur-Seine;30306.0;3.45530517;dur;pas de conversion;4.0;NA;NA;0.892;2.49;2.606;1.555;0.086;1.774;1.756;1.873;0.957;0.827;11.0;112.0;112.0;112.0;7.034;4.465;4.646;1.701;0.958;34.194;1.112;214.321;loin_interne;banlieue;2.0;11.0;0101000020E61000004B1E4FCB0FDC0240719010E50B7C4840
1297;AMBOISE - CADA;Non;La_Cimade;quartier;47.417562;0.980782;NA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;3 ROUTE DE BLOIS, 37400 AMBOISE;37;AMBOISE;ouvert;NA;NA;NA;NA;NA;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90.0;non;2.0;False;FUA of Tours;NA;512894.0;33.495;FR035L2;FR_37003;Amboise;12610.0;41.07352825;dur;pas de conversion;4.0;NA;NA;0.796;0.892;1.357;0.089;0.234;0.619;1.084;4.322;0.558;0.638;12.0;121.0;121.0;121.0;12.425;18.806;173.663;13.527;0.56;37.218;0.0;295.034;loin_interne;ville;3.0;12.0;0101000020E6100000D42CD0EE9062EF3FB306EFAB72B54740
1542;DAX - CADA - 2;Non;La_Cimade;vérifiée;43.7076433321871;-1.04105274746455;https://maps.app.goo.gl/TdqGBRGmaBavM45Q8;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;2 Rue des Ateliers, 40100 Dax;40;DAX;ouvert;NA;NA;NA;NA;NA;63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;63.0;non;2.0;False;FUA of Bayonne;NA;271662.0;61.477;FR046L2;FR_40088;Dax;20681.0;19.73017643;dur;pas de conversion;4.0;NA;NA;1.179;0.131;0.381;0.21;0.109;2.07;0.612;0.627;0.109;0.375;11.0;112.0;112.0;112.0;6.785;2.353;41.455;14.195;1.471;7.434;0.31;43.281;loin_interne;ville;3.0;12.0;0101000020E6100000CA56FCEC26A8F0BFEF7C840E94DA4540
1377;Liancourt - CADA;Non;La_Cimade;vérifiée;49.330178;2.458267;https://maps.app.goo.gl/g8JsKp8fmprdHqFCA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;278 Av. Louis Aragon, 60140 Liancourt;60;Liancourt;ouvert;NA;NA;NA;NA;NA;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90.0;non;2.0;False;FUA of Paris;NA;12882627.0;82.627;FR001L1;FR_60360;Liancourt;6880.0;4.78301799;dur;pas de conversion;4.0;NA;NA;1.072;0.576;0.469;0.617;0.5;1.689;0.469;0.569;0.412;0.57;12.0;121.0;121.0;121.0;7.261;8.759;43.83;6.075;0.922;4.529;0.0;172.108;loin_interne;banlieue;2.0;11.0;0101000020E610000032B08EE387AA0340E9EDCF4543AA4840
108;Hendaye;Non;Migreurop;vérifiée;43.35142;-1.78186;NA;FRA;France;67248926.0;636759.0;2022;oui;1994;NA;4. rue Joliot-Curie;64700;Hendaye;fermé;30;30.0;30.0;NA;NA;NA;NA;NA;NA;355;NA;NA;NA;NA;NA;NA;45;45;90;90;90;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30.0;non;1.0;False;Irun;NA;79791.0;5.012;ES070L1;FR_64260;Hendaye;16484.0;8.52950419;NA;pas de conversion;NA;NA;NA;1.339;0.284;1.101;0.986;0.124;0.143;1.101;1.239;0.046;1.305;11.0;112.0;112.0;112.0;13.195;0.834;1.768;0.068;1.05;38.657;0.389;1.7;proche_interne;banlieue;2.0;11.0;0101000020E610000018CFA0A17F82FCBF85949F54FBAC4540
1249;CHATEAUDUN - CADA - 9;Non;La_Cimade;quartier;48.070916;1.327354;NA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;PASSAGE DES FRANCS TIREURS;28;CHATEAUDUN;ouvert;NA;NA;NA;NA;NA;124;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;124.0;non;2.0;False;FUA of Chartres;NA;166249.0;64.599;FR060L2;FR_28088;Châteaudun;13195.0;28.51008513;dur;pas de conversion;4.0;NA;NA;0.061;0.219;0.407;0.085;0.208;1.255;29.3;29.497;0.297;0.225;11.0;111.0;111.0;111.0;19.024;2.545;104.242;25.802;0.16;11.864;1.188;254.572;loin_interne;ville;3.0;12.0;0101000020E6100000C16F438CD73CF53FAE6186C613094840
1250;CHATEAUDUN - CADA - 0;Non;La_Cimade;vérifiée;48.080338;1.342219;https://maps.app.goo.gl/z5xsd1JciHPHKRAK9;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;37 Bd de Peringondas, 28200 Châteaudun;28;CHATEAUDUN;ouvert;NA;NA;NA;NA;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50.0;non;2.0;False;FUA of Chartres;NA;166249.0;62.663;FR060L2;FR_28088;Châteaudun;13195.0;28.51008513;dur;pas de conversion;4.0;NA;NA;2.261;1.432;1.763;2.241;0.277;1.176;29.127;29.295;0.84;1.335;11.0;112.0;112.0;112.0;17.939;2.039;102.732;25.841;0.445;10.465;0.017;253.805;loin_interne;ville;3.0;12.0;0101000020E6100000001E51A1BA79F53F2250FD83480A4840
1387;L'AIGLE - CADA;Non;La_Cimade;vérifiée;48.759688;0.632035;https://maps.app.goo.gl/NzAirASb8xBvzoUJA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;4 Rue Victor Hugo, 61300 L'Aigle;61;L'AIGLE;ouvert;NA;NA;NA;NA;NA;36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36.0;non;2.0;False;FUA of Chartres;NA;166249.0;108.219;FR060L2;FR_61214;Aigle;8090.0;18.47756159;dur;pas de conversion;4.0;NA;NA;0.888;23.737;2.292;0.835;0.201;1.738;1.504;33.822;0.464;0.943;11.0;112.0;112.0;112.0;16.412;46.946;71.015;18.132;0.389;73.054;0.005;119.251;loin_interne;ville;3.0;12.0;0101000020E6100000EFACDD76A139E43FF294D5743D614840
1511;ETAMPES - CADA;Non;La_Cimade;vérifiée;48.450838;2.171648;https://maps.app.goo.gl/tuuKEf8ftvTVuezk9;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;1 Rte de Brières-les-Scellés, 91150 Étampes;91;ETAMPES;ouvert;NA;NA;NA;NA;NA;130;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;130.0;non;2.0;False;FUA of Paris;NA;12882627.0;71.051;FR001L1;FR_91433;Morigny-Champigny;4346.0;31.01070093;dur;pas de conversion;4.0;NA;NA;1.235;3.001;1.27;0.616;0.025;2.411;4.099;4.577;0.544;0.294;12.0;121.0;121.0;121.0;9.685;9.966;28.96;16.433;0.201;14.228;0.0;256.868;loin_interne;ville;3.0;12.0;0101000020E6100000F56393FC885F0140A3E5400FB5394840
1371;LOUVROIL - CADA;Non;La_Cimade;vérifiée;50.256835;3.945151;https://maps.app.goo.gl/o5pDJw4SPMqvqBPp6;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;Rue du Dr Schweitzer, 59720 Louvroil;59;LOUVROIL;ouvert;NA;NA;NA;NA;NA;218;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;218.0;non;2.0;False;Mons (greater city);NA;255453.0;31.99;BE009L2;FR_59365;Louvroil;6481.0;5.96115868;dur;pas de conversion;4.0;NA;NA;2.294;2.534;1.855;2.065;0.196;1.665;4.422;5.065;0.181;2.266;11.0;112.0;112.0;112.0;4.09;23.841;63.809;0.227;1.672;11.313;0.298;12.318;proche_interne;ville;3.0;12.0;0101000020E6100000EA40D653AB8F0F40EDBB22F8DF204940
1373;HAUTMONT - CADA;Non;La_Cimade;vérifiée;50.2570594581274;3.90575453566366;https://maps.app.goo.gl/xmCgqAgwgMfs7iPT9;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;59330 Hautmont;59;HAUTMONT;ouvert;NA;NA;NA;NA;NA;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60.0;non;2.0;False;Mons (greater city);NA;255453.0;32.255;BE009L2;FR_59291;Hautmont;14574.0;12.30387315;dur;pas de conversion;4.0;NA;NA;1.515;1.9;0.415;1.915;0.262;1.189;7.504;8.136;0.053;1.854;11.0;112.0;112.0;112.0;3.96;22.984;66.58;1.609;2.365;9.165;0.738;11.902;proche_interne;ville;3.0;12.0;0101000020E61000005E08E73BFC3E0F4070E40653E7204940
185;Bâle Mulhouse (Aéroport de);Non;Migreurop;quartier;47.59924;7.53185;NA;FRA;France;67248926.0;636759.0;2018;oui;2012;NA;EuroAirport Basel-Mulhouse-Freiburg. 68304 Saint-Louis;68304;Saint-Louis;fermé;12;12.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;45;90;90;90;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.0;NA;1.0;False;Basel;NA;550152.0;9.701;CH003L2;FR_68297;Saint-Louis;21177.0;17.03704973;dur / transport;pas de conversion;4.0;NA;NA;3.782;1.51;3.43;1.451;0.098;1.705;3.155;3.116;1.893;1.5;12.0;124.0;124.0;124.0;0.374;0.0;4.481;0.778;1.514;1.944;1.401;4.426;proche_interne;banlieue;2.0;11.0;0101000020E6100000AA8251499D201E403F3A75E5B3CC4740
1341;ANGERS - CADA - 1;Non;La_Cimade;vérifiée;47.447429;-0.568856;https://maps.app.goo.gl/TdVpaEpUnACVLwCL6;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;57 Rue du Maréchal Juin, 49000 Angers;49;ANGERS;ouvert;NA;NA;NA;NA;NA;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90.0;non;1.0;False;FUA of Angers;NA;428614.0;4.615;FR036C2;FR_49007;Angers;152960.0;44.37174054;dur;pas de conversion;4.0;NA;NA;4.212;1.398;2.661;0.694;0.066;2.838;2.42;2.212;0.29;1.24;11.0;112.0;112.0;112.0;5.046;21.551;116.755;0.355;0.388;10.903;0.192;134.661;loin_interne;banlieue;2.0;11.0;0101000020E61000009E44847F1134E2BF18247D5A45B94740
